SlNo,RA_ICRS,DE_ICRS,Source,GLON,GLAT,plx,pmRA,pmDE,o_,GMag,BP-RP,PMemb,Cluster,SimbadName,_RA.icrs,_DE.icrs
287,072.67743590701,+43.77480887876,206059856420097920,161.5549769319,-0.4365803404,0.7290,1.636,-5.713,209,13.262691,0.560391,1.0,NGC_1664,Gaia DR2 206059856420097920,072.67742615180,+43.77483347640
288,072.84842454210,+43.79011802325,206054079682654080,161.6219532299,-0.3317547638,0.6100,1.626,-5.890,224,17.629559,1.522282,0.6,NGC_1664, ,072.84841484403,+43.79014338297
289,072.66219317736,+43.74636665929,206059753340906752,161.5698245171,-0.4632208629,0.7508,2.227,-6.134,219,17.356464,1.555046,0.9,NGC_1664, ,072.66217990442,+43.74639306957
290,072.82430454617,+43.82270527741,206066109892402304,161.5857472636,-0.3243992739,0.7125,1.675,-5.986,263,13.936701,0.760290,1.0,NGC_1664,Gaia DR2 206066109892402304,072.82429455040,+43.82273105047
291,072.78293137765,+43.85040085201,206060543614784384,161.5453824794,-0.3297284934,0.8064,1.913,-5.823,206,16.763844,1.301695,0.9,NGC_1664, ,072.78291995628,+43.85042592326
292,072.71999271610,+43.90847026954,206064735502854528,161.4717224560,-0.3276009187,0.7243,1.733,-5.795,239,13.116382,0.554556,1.0,NGC_1664,Gaia DR2 206064735502854528,072.71998235932,+43.90849522023
293,072.68283122981,+43.73752567409,206059512822736256,161.5861521613,-0.4573983152,0.6626,1.686,-5.662,202,11.672136,0.475253,1.0,NGC_1664,Gaia DR2 206059512822736256,072.68282118272,+43.73755005215
294,072.67789665863,+43.72302992504,206059512822746240,161.5950274813,-0.4694014408,0.7334,1.593,-5.798,225,15.160091,1.020093,0.9,NGC_1664, ,072.67788716803,+43.72305488865
295,072.57864782995,+43.80037217621,206062433400496512,161.4897263219,-0.4750783495,0.8673,1.802,-5.360,212,13.550162,1.330217,0.9,NGC_1664, ,072.57863708031,+43.80039525399
296,072.68328139318,+43.84273093533,206061089072991232,161.5054126496,-0.3899465470,0.8008,1.632,-5.759,183,17.559193,1.462336,0.7,NGC_1664, ,072.68327165075,+43.84275573102
297,072.46466093620,+43.75237030400,206062021083698688,161.4739012592,-0.5690340323,0.7157,1.609,-5.758,183,13.191572,0.717995,1.0,NGC_1664,Gaia DR2 206062021083698688,072.46465134558,+43.75239509539
298,072.66239311514,+43.71101115823,206059478463020416,161.5971147279,-0.4857003604,0.7205,1.753,-5.633,216,16.101458,1.231796,1.0,NGC_1664,Gaia DR2 206059478463020416,072.66238267341,+43.71103541142
299,072.55450688550,+43.64195933793,206057412581765760,161.6003080804,-0.5898466265,0.7268,1.642,-5.622,242,15.394273,1.028929,0.9,NGC_1664, ,072.55449711619,+43.64198354376
300,072.76296844171,+43.82447943034,206060504957421952,161.5561587416,-0.3573534779,0.6647,1.735,-5.955,218,15.099792,1.018787,1.0,NGC_1664,Gaia DR2 206060504957421952,072.76295808757,+43.82450506992
301,072.59545847270,+43.66639154732,206057829195621248,161.6004859369,-0.5514435686,0.7788,1.627,-5.596,230,14.384655,0.882394,0.9,NGC_1664, ,072.59544878869,+43.66641564121
302,072.56058891221,+43.70265449781,206058550750121856,161.5564807984,-0.5476256184,0.7691,1.553,-5.780,238,14.579639,0.879811,0.8,NGC_1664, ,072.56057966307,+43.70267938392
303,072.49796305384,+43.83008080073,206063253736493056,161.4296317742,-0.5007902736,0.6603,1.743,-5.811,211,15.636806,1.114978,1.0,NGC_1664,Gaia DR2 206063253736493056,072.49795265098,+43.83010582031
304,072.53227582581,+43.67791411736,206057756179284864,161.5623870183,-0.5791904683,0.6359,1.732,-5.661,208,17.888780,1.592547,0.7,NGC_1664, ,072.53226551486,+43.67793849111
305,072.52729378618,+43.72896006606,206058859987763712,161.5208649417,-0.5492781781,0.6795,1.605,-6.028,178,17.323757,1.412630,0.7,NGC_1664, ,072.52728422315,+43.72898601995
306,072.62219422987,+43.82208970950,206063940931251200,161.4931279706,-0.4370315629,0.7683,1.771,-5.675,196,14.813957,0.911896,1.0,NGC_1664,Gaia DR2 206063940931251200,072.62218366131,+43.82211414353
307,072.59548884539,+43.81009612671,206062433400482944,161.4900265483,-0.4595159757,0.7417,1.684,-5.604,209,14.504648,0.863441,0.9,NGC_1664, ,072.59547879803,+43.81012025504
308,072.49989278733,+43.73800200130,206061776268633856,161.5012408709,-0.5586955608,0.6780,1.663,-5.717,217,15.689446,1.045858,1.0,NGC_1664,Gaia DR2 206061776268633856,072.49988287722,+43.73802661616
309,072.52440793646,+43.71082344676,206058791268294528,161.5334624856,-0.5624919533,0.9048,1.667,-5.691,185,16.805346,1.319750,0.5,NGC_1664, ,072.52439800702,+43.71084794968
310,072.62431872802,+43.93654509214,206112392459986048,161.4060967196,-0.3626789507,0.7733,1.764,-5.755,273,13.740025,0.718534,0.6,NGC_1664, ,072.62430818100,+43.93656987061
311,072.92325417859,+43.80681156951,206053740386565760,161.6434811958,-0.2794827628,0.6780,1.659,-5.692,248,15.022556,0.944856,1.0,NGC_1664,Gaia DR2 206053740386565760,072.92324428093,+43.80683607673
312,072.76848495391,+43.82260971094,206060436237941376,161.5601378246,-0.3554815809,0.6905,1.788,-5.325,230,17.473219,1.601244,0.8,NGC_1664, ,072.76847428381,+43.82263263802
313,072.45851245053,+43.77989358790,206062845717408384,161.4499255647,-0.5548048962,0.8332,1.789,-5.402,181,17.113218,1.619991,0.4,NGC_1664, ,072.45850178210,+43.77991684651
314,072.71368037145,+43.93429396764,206065663215776640,161.4489438701,-0.3146129053,0.7506,1.949,-5.605,243,17.358260,1.731026,0.7,NGC_1664, ,072.71366871875,+43.93431810028
315,072.62738717459,+43.68546478732,206057966634558720,161.6005875030,-0.5214927846,0.6896,1.737,-5.791,228,13.965674,0.754147,1.0,NGC_1664,Gaia DR2 206057966634558720,072.62737683257,+43.68548972079
316,072.99592307161,+43.87541997133,206056209986401792,161.6238919302,-0.1953962346,0.5349,2.159,-5.199,230,13.613325,0.604304,0.3,NGC_1664, ,072.99591017612,+43.87544235591
317,072.47551413023,+43.77265894280,206062811357668864,161.4633466441,-0.5500161777,0.6415,1.512,-6.018,224,11.020972,0.516062,0.9,NGC_1664, ,072.47550511473,+43.77268485363
318,072.91360245571,+43.82036151384,206054530660543744,161.6285975637,-0.2762285377,0.8023,1.693,-5.882,230,13.388090,0.598839,0.6,NGC_1664, ,072.91359235292,+43.82038683912
319,072.89010906234,+43.85031846132,206054874257920000,161.5947073557,-0.2702214895,0.8993,1.802,-5.842,230,16.875908,1.342739,0.8,NGC_1664, ,072.89009830370,+43.85034361438
320,072.93359311054,+43.89721953891,206066792785933952,161.5784948314,-0.2161894718,0.7490,1.452,-5.344,224,17.692596,1.557518,0.4,NGC_1664, ,072.93358443471,+43.89724254780
321,072.96624790323,+43.80515952426,206053602947600768,161.6644997352,-0.2565982726,0.6265,2.318,-5.480,218,17.709358,1.289293,0.4,NGC_1664, ,072.96623407434,+43.80518311870
322,072.49261085039,+43.75090743318,206061986723954304,161.4879599772,-0.5544694985,0.7068,1.588,-5.758,229,15.569994,1.019306,1.0,NGC_1664,Gaia DR2 206061986723954304,072.49260138518,+43.75093222457
323,072.87328778278,+43.85187559597,206066243030005632,161.5857806755,-0.2785815697,0.6842,1.559,-5.752,189,11.142603,0.478878,1.0,NGC_1664,Gaia DR2 206066243030005632,072.87327847470,+43.85190036153
324,072.87326776670,+43.75016195869,206053087551587968,161.6641807080,-0.3433834281,0.6831,1.655,-5.744,260,16.004326,1.129826,0.8,NGC_1664, ,072.87325790226,+43.75018668980
325,072.71909739002,+43.94454979241,206065663215770240,161.4435408332,-0.3050627701,0.7872,1.769,-5.523,241,16.275614,1.248875,0.5,NGC_1664, ,072.71908681168,+43.94457357199
326,072.60228176294,+43.71000078585,206058138433244288,161.5701153434,-0.5197604885,0.7216,1.762,-5.678,228,14.202474,0.797662,1.0,NGC_1664,Gaia DR2 206058138433244288,072.60227126778,+43.71002523279
327,072.64304534217,+43.72118833442,206058065416875904,161.5803497124,-0.4899527870,0.6685,1.484,-5.670,202,16.451430,1.242989,1.0,NGC_1664,Gaia DR2 206058065416875904,072.64303650123,+43.72121274692
328,072.74346397974,+43.82428867575,206060406175860864,161.5473260092,-0.3683096570,0.7128,1.606,-5.685,230,15.024765,0.977311,1.0,NGC_1664,Gaia DR2 206060406175860864,072.74345439548,+43.82431315283
329,072.55540052348,+43.74105397141,206059203585131520,161.5245724214,-0.5259340435,0.8094,1.753,-5.728,173,16.781118,1.260782,0.7,NGC_1664, ,072.55539007651,+43.74107863363
330,072.76341555336,+43.88501448773,206061638825165312,161.5097506298,-0.3184824182,0.8233,1.680,-5.480,199,17.328257,1.487873,0.6,NGC_1664, ,072.76340551727,+43.88503808217
331,072.50532760510,+43.85976093962,206110227796555008,161.4102389330,-0.4777020255,0.8037,1.771,-5.795,219,14.272847,0.851640,0.7,NGC_1664, ,072.50531702987,+43.85978589031
332,072.73481240306,+43.75910107128,206060028218779264,161.5935247362,-0.4147230611,0.8347,1.810,-5.614,208,15.793751,1.116181,0.7,NGC_1664, ,072.73480161315,+43.75912524267
333,072.90727156479,+43.92189605423,206067106324734080,161.5473923353,-0.2151063227,0.6838,1.703,-5.754,230,16.026539,1.164805,0.8,NGC_1664, ,072.90726138500,+43.92192082840
334,073.03848712384,+43.86867543637,206055316636304256,161.6486029224,-0.1759960274,0.8091,1.637,-5.590,193,16.364933,1.191264,0.5,NGC_1664, ,073.03847734731,+43.86869950443
335,072.60598589691,+43.72349826731,206058310231927424,161.5614503093,-0.5090706455,0.7278,1.641,-5.811,208,14.096433,0.764933,1.0,NGC_1664,Gaia DR2 206058310231927424,072.60597612027,+43.72352328689
336,072.72395652692,+43.75983805380,206059650261660160,161.5879523409,-0.4202880445,0.7096,1.173,-5.608,183,16.477842,1.405704,0.8,NGC_1664, ,072.72394953426,+43.75986219936
337,072.85546719474,+43.87861973825,206066522209222016,161.5569807127,-0.2714467945,0.7284,1.529,-5.818,190,12.667883,0.451930,0.7,NGC_1664, ,072.85545806168,+43.87864478797
338,072.68118583782,+43.80051981437,206060784133017088,161.5369245012,-0.4180733545,0.7451,1.732,-5.515,209,16.246973,1.293702,0.8,NGC_1664, ,072.68117550573,+43.80054355951
339,072.57978709875,+43.71027657134,206058168496080128,161.5595025844,-0.5320831288,0.6814,1.832,-5.748,211,17.869930,1.597281,0.8,NGC_1664, ,072.57977618659,+43.71030131967
340,072.73430013718,+43.80270714112,206060303096663040,161.5597199246,-0.3871746163,0.6694,1.726,-5.729,213,15.780066,1.111428,1.0,NGC_1664,Gaia DR2 206060303096663040,072.73428984051,+43.80273180765
341,072.63880970102,+43.78849276710,206060848554700544,161.5266302834,-0.4492875232,0.7281,1.618,-5.721,219,12.100117,0.387769,0.9,NGC_1664, ,072.63880005093,+43.78851739918
342,072.62189005057,+43.76848563707,206059164927521408,161.5342064406,-0.4714715136,0.8265,1.946,-5.376,215,11.943445,0.511003,0.7,NGC_1664, ,072.62187844810,+43.76850878374
343,072.71529924393,+43.79754346917,206059993859025664,161.5549396400,-0.4010270138,0.7111,1.653,-5.626,204,11.634379,0.480368,1.0,NGC_1664,Gaia DR2 206059993859025664,072.71528938360,+43.79756769223
344,072.69502610332,+43.77142217367,206059890775611392,161.5656960452,-0.4289706117,0.8354,2.061,-5.770,205,17.916779,1.718775,0.8,NGC_1664, ,072.69501381460,+43.77144701672
345,072.65495330945,+43.77565848013,206060577974610944,161.5439508819,-0.4485256563,0.7628,1.726,-5.753,225,14.985063,0.984172,1.0,NGC_1664,Gaia DR2 206060577974610944,072.65494301744,+43.77568324999
346,072.63287895942,+43.70661214064,206058031057124352,161.5868629767,-0.5049208491,0.7043,1.389,-5.557,191,16.805004,1.308193,0.9,NGC_1664, ,072.63287068646,+43.70663606661
347,072.84167787600,+43.96329776564,206071019033831808,161.4853915993,-0.2251421899,0.8991,1.596,-5.522,217,17.524590,1.531158,0.6,NGC_1664, ,072.84166832916,+43.96332154092
348,072.61579600426,+43.87219821761,206064976021080832,161.4516482013,-0.4085416143,0.7063,1.737,-5.614,219,14.610639,0.891485,1.0,NGC_1664,Gaia DR2 206064976021080832,072.61578562989,+43.87222238900
349,072.78510103667,+43.86138823123,206067170743020416,161.5379180100,-0.3215154742,0.5484,1.254,-5.238,256,15.571129,1.043064,0.5,NGC_1664, ,072.78509354841,+43.86141078373
350,072.69584112650,+43.79117551506,206059993859035392,161.5508713309,-0.4159023085,0.6384,1.586,-5.524,207,15.149357,0.993988,0.8,NGC_1664, ,072.69583166684,+43.79119929895
351,072.76754901254,+43.78899034021,206060161359992704,161.5855962409,-0.3774500561,0.7993,1.759,-5.727,184,16.800325,1.499490,0.9,NGC_1664, ,072.76753852141,+43.78901499813
352,072.84379157466,+43.74802180515,206053156271075712,161.6522637856,-0.3611586511,0.8099,1.712,-5.636,218,17.025589,1.377867,1.0,NGC_1664,Gaia DR2 206053156271075712,072.84378137084,+43.74804607126
353,072.57794165417,+43.69353082893,206058099776584320,161.5715203484,-0.5438213541,0.8842,2.035,-5.666,210,17.763494,1.838709,0.9,NGC_1664, ,072.57792953624,+43.69355522421
354,072.74875243796,+43.83780315914,206061265169310592,161.5393559155,-0.3567478341,0.7940,1.820,-5.654,228,11.859913,0.411257,1.0,NGC_1664,Gaia DR2 206061265169310592,072.74874157413,+43.83782750275
355,072.51187272761,+43.78384370632,206062154224809216,161.4715730439,-0.5226924691,0.6385,1.614,-6.159,192,16.626991,1.269177,1.0,NGC_1664,Gaia DR2 206062154224809216,072.51186310213,+43.78387022424
356,072.54244949055,+43.67156096696,206057687459607040,161.5719786771,-0.5776039927,0.7350,1.598,-5.811,236,13.425903,0.784438,0.9,NGC_1664, ,072.54243997833,+43.67158598654
357,072.75471472170,+43.82001327658,206060509255075200,161.5557979515,-0.3647884123,0.6884,1.790,-5.816,241,14.033852,0.797308,1.0,NGC_1664,Gaia DR2 206060509255075200,072.75470404013,+43.82003831769
358,072.61906479050,+43.89950750456,206065285258707840,161.4321563771,-0.3892689766,0.7767,1.822,-5.801,199,14.643553,0.915659,0.7,NGC_1664, ,072.61905390347,+43.89953248109
359,072.87294158706,+43.93386563549,206067789218387456,161.5224178308,-0.2265464179,0.7287,1.639,-5.401,211,17.269869,1.436848,0.6,NGC_1664, ,072.87293178786,+43.93388888980
360,072.82972962924,+43.76454942627,206053980904791424,161.6330541532,-0.3584518217,0.6565,1.634,-5.603,241,15.721285,1.276681,0.9,NGC_1664, ,072.82971988763,+43.76457355030
361,072.83982573641,+43.70769582992,206052877094770560,161.6815145368,-0.3890661331,0.7514,1.964,-5.922,196,15.327277,1.019093,1.0,NGC_1664,Gaia DR2 206052877094770560,072.83981403851,+43.70772132742
362,072.85716602343,+43.75632431361,206053190630804224,161.6520209827,-0.3484226751,0.7211,1.647,-5.753,243,14.457608,0.899277,1.0,NGC_1664,Gaia DR2 206053190630804224,072.85715620566,+43.75634908347
363,072.82410089008,+43.77675683670,206054049624556288,161.6210570732,-0.3538023665,0.7848,1.177,-5.816,238,13.913348,0.738421,0.9,NGC_1664, ,072.82409387158,+43.77678187781
364,072.52614595919,+43.74566924046,206061814925255424,161.5074975733,-0.5392176675,0.8132,1.901,-5.464,224,15.565213,1.050158,0.6,NGC_1664, ,072.52613462934,+43.74569276601
365,072.60059001674,+43.69950106218,206058138433251072,161.5774054230,-0.5274154905,0.8517,1.869,-5.503,186,17.013730,1.349251,0.7,NGC_1664, ,072.60057888619,+43.69952475565
366,072.47372105251,+43.83028558866,206110090357630976,161.4182709985,-0.5140875463,0.7823,1.624,-5.997,201,14.010290,0.776494,0.6,NGC_1664, ,072.47371135986,+43.83031140908
367,072.69086832062,+43.75888417181,206059886482055168,161.5734262529,-0.4392887921,0.5573,1.543,-5.588,197,16.964888,1.378950,0.8,NGC_1664, ,072.69085912240,+43.75890823125
368,072.80864847686,+43.80557339061,206054324502159744,161.5917440448,-0.3440250050,0.6391,1.818,-5.506,254,15.518819,1.095000,0.8,NGC_1664, ,072.80863763083,+43.80559709700
369,072.82083330791,+43.79576972853,206054255782683648,161.6049039904,-0.3434998283,0.8084,2.144,-5.610,231,17.447983,1.469795,0.8,NGC_1664, ,072.82082051909,+43.79579388270
370,072.54372251817,+43.84592379143,206063635991323008,161.4385960428,-0.4652928532,0.7780,1.837,-5.783,211,13.723673,0.688292,0.8,NGC_1664, ,072.54371155138,+43.84594869046
371,072.84401701412,+43.77925291470,206054015264517248,161.6282989673,-0.3411307263,0.5830,1.834,-5.186,249,14.665000,0.888571,0.2,NGC_1664, ,072.84400607745,+43.77927524331
372,072.61235473913,+43.83319341785,206064151387382272,161.4800514448,-0.4353899320,0.5836,2.215,-5.902,190,17.772718,1.558229,0.5,NGC_1664, ,072.61234151852,+43.83321882924
373,072.74505362423,+43.84857758198,206061333888782208,161.5293581146,-0.3519257236,0.6445,1.496,-4.911,226,15.257518,1.017510,0.1,NGC_1664, ,072.74504469279,+43.84859872656
374,072.68893296202,+43.74232521246,206059581542208256,161.5852750698,-0.4509407278,0.6833,1.833,-5.521,217,15.654230,1.079359,0.8,NGC_1664, ,072.68892203806,+43.74234898343
